season,player,player_id,team,position,position_group,player_game_count,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,pressures_allowed,sacks_allowed,hits_allowed,hurries_allowed,block_percent,pass_block_percent,pbe,penalties,declined_penalties
2022,Andre Dillard,29250,PHI,G,G,7,58,11,47,58.3,84.7,55.0,0,0,0,0,100.0,100.0,100.0,0,0
2022,Jimmy Morrissey,41626,HOU,G,G,3,57,30,27,54.4,67.4,50.5,2,0,1,1,100.0,100.0,96.4,0,0
2022,Chuma Edoga,46232,ATL,G,G,1,55,26,29,77.8,62.5,84.9,1,0,0,1,100.0,100.0,97.7,1,0
2022,Kyle Fuller,11998,SEA,C,C,3,54,35,19,56.3,50.7,56.9,2,0,2,0,100.0,100.0,97.1,0,0
2022,Michael Jordan,28021,CAR,G,G,2,54,19,35,32.5,25.6,38.4,4,2,0,2,100.0,100.0,83.3,0,0
2022,Trystan Colon,41117,BAL,G,G,2,49,17,32,72.0,75.7,68.0,1,0,0,1,100.0,100.0,97.1,0,0
2022,J.C. Hassenauer,45600,PIT,C,C,3,46,35,11,64.0,56.7,66.2,1,0,0,1,100.0,100.0,98.5,1,0
2022,Cade Mays,81995,CAR,G,G,7,51,11,35,62.6,51.4,64.0,1,1,0,0,90.2,68.8,90.9,0,0
2022,Cam Jurgens,84014,PHI,C,C,10,44,9,35,72.7,78.8,70.0,0,0,0,0,100.0,100.0,100.0,0,0
2022,John Molchon,46921,TB,G,G,1,42,26,16,62.3,86.1,52.3,0,0,0,0,100.0,100.0,100.0,0,0
2022,Josh Ball,40733,DAL,T,T,6,42,17,25,73.4,29.1,86.2,2,1,0,1,100.0,100.0,91.2,0,0
2022,Jordan Meredith,60235,LV,G,G,1,41,31,10,63.8,68.4,59.6,2,1,0,1,100.0,100.0,94.8,0,0
2022,Chris Hubbard,8051,CLE,T,T,4,39,11,28,40.9,22.7,53.4,2,1,0,1,100.0,100.0,86.4,0,0
2022,Blake Hance,46301,JAX,G,G,5,39,21,18,48.7,55.6,45.8,2,0,1,1,100.0,100.0,95.2,0,0
2022,Devery Hamilton,40636,NYG,T,T,5,39,7,32,50.2,44.1,51.8,0,0,0,0,100.0,100.0,100.0,1,1
2022,Shane Lemieux,28149,NYG,G,G,1,39,24,15,29.4,0.0,46.9,5,1,1,3,100.0,100.0,86.4,0,0
2022,Tommy Doyle,40459,BUF,G,G,1,36,28,8,51.4,39.2,56.6,1,0,0,1,100.0,100.0,98.1,0,0
2022,Jake Curhan,38549,SEA,G,G,4,37,11,25,37.1,0.0,51.5,2,1,1,0,97.3,91.7,83.3,0,0
2022,Kyle Hinton,83163,MIN,G,G,1,34,15,19,70.1,81.7,65.5,0,0,0,0,100.0,100.0,100.0,0,0
2022,Vederian Lowe,59741,MIN,T,T,1,33,15,18,35.1,63.3,44.1,1,0,1,0,100.0,100.0,96.7,2,0
2022,Kendall Lamm,10017,MIA,T,T,1,32,15,17,67.0,87.1,56.5,0,0,0,0,100.0,100.0,100.0,0,0
2022,Alex Leatherwood,58468,CHI,T,T,4,32,20,12,60.1,45.4,65.7,5,1,1,3,100.0,100.0,84.2,0,0
2022,Trent Scott,24481,PIT,T,T,8,31,8,23,70.9,68.5,65.5,0,0,0,0,100.0,100.0,100.0,0,0
2022,Ja'Tyre Carter,78432,CHI,G,G,1,31,19,12,62.6,83.9,55.0,0,0,0,0,100.0,100.0,100.0,0,0
2022,Tom Compton,7181,DEN,G,G,1,30,18,12,46.6,48.5,46.9,3,3,0,0,100.0,100.0,83.3,1,0
2022,Wyatt Davis,59993,NYG,G,G,3,29,18,11,56.5,51.0,57.4,2,0,0,2,100.0,100.0,94.1,0,0
2022,Netane Muti,41339,LV,G,G,1,28,23,5,64.3,68.7,60.7,0,0,0,0,100.0,100.0,100.0,1,0
2022,Ja'Wuan James,8654,BAL,T,T,1,24,18,6,65.3,86.0,47.5,0,0,0,0,100.0,100.0,100.0,0,0
2022,Greg Mancz,10019,MIN,C,C,1,22,18,4,55.1,49.2,55.9,1,0,0,1,100.0,100.0,97.1,0,0
2022,Drew Forbes,28671,CLE,G,G,4,19,12,7,63.1,72.8,58.4,1,0,0,1,100.0,100.0,95.5,0,0
2022,K.C. McDermott,29035,HOU,G,G,2,19,15,4,21.6,0.0,79.1,3,1,0,2,100.0,100.0,86.7,1,0
2022,Cole Van Lanen,41583,JAX,G,G,6,18,7,11,40.1,0.0,57.5,2,1,0,1,100.0,100.0,78.6,0,0
2022,Brenden Jaimes,59909,LAC,G,G,3,18,17,1,26.9,0.0,60.0,5,0,2,3,100.0,100.0,84.4,1,0
2022,Justin Herron,46271,LV,T,T,1,17,4,13,55.4,73.5,54.3,0,0,0,0,100.0,100.0,100.0,1,1
2022,Justin Skule,38951,TB,T,T,1,16,13,3,70.5,85.5,58.5,0,0,0,0,100.0,100.0,100.0,0,0
2022,D'Ante Smith,41497,CIN,T,T,4,15,2,13,68.2,70.1,64.1,0,0,0,0,100.0,100.0,100.0,0,0
2022,Dakoda Shepley,66937,DAL,C,C,2,14,6,8,52.8,20.8,56.8,1,0,0,1,100.0,100.0,91.7,0,0
2022,Geron Christian,46375,MIA,T,T,3,12,3,9,46.0,44.7,42.7,0,0,0,0,100.0,100.0,100.0,1,1
2022,Nick Zakelj,59693,SF,G,G,2,12,0,12,53.7,,54.5,0,0,0,0,100.0,,,0,0
2022,Lucas Niang,47004,KC,T,T,5,11,2,9,45.6,17.2,50.7,1,0,0,1,100.0,100.0,75.0,0,0
2022,Aviante Collins,12049,DAL,T,T,2,9,0,9,65.9,,64.7,0,0,0,0,100.0,,,0,0
2022,Korey Cunningham,38555,NYG,T,T,1,8,1,7,47.1,67.1,50.7,0,0,0,0,100.0,100.0,100.0,0,0
2022,Germain Ifedi,10665,ATL,T,T,4,8,0,8,45.4,,45.9,0,0,0,0,100.0,,,0,0
2022,Luke Tenuta,77367,GB,T,T,1,7,3,4,71.7,73.9,72.8,0,0,0,0,100.0,100.0,100.0,0,0
2022,Trey Hill,81653,CIN,C,C,1,7,1,6,57.0,68.2,53.0,0,0,0,0,100.0,100.0,100.0,0,0
2022,Coy Cronk,46235,JAX,T,T,2,6,0,6,60.1,,59.7,0,0,0,0,100.0,,,0,0
2022,Ike Boettger,46918,BUF,G,G,1,6,4,2,62.8,78.8,59.9,0,0,0,0,100.0,100.0,100.0,0,0
2022,Xavier Newman,58525,TEN,G,G,1,4,0,4,69.0,,67.4,0,0,0,0,100.0,,,0,0
2022,Ryan Neuzil,41123,ATL,C,C,1,5,0,4,66.5,,68.0,0,0,0,0,80.0,0.0,,0,0
2022,Zack Johnson,18569,TEN,T,T,1,4,0,4,52.0,,47.1,0,0,0,0,100.0,,,0,0
2022,Yasir Durant,59878,NO,T,T,1,2,0,2,60.0,,59.7,0,0,0,0,100.0,,,0,0
2022,Tremayne Anchrum Jr.,41813,LA,G,G,1,2,1,1,60.0,68.6,60.0,0,0,0,0,100.0,100.0,100.0,0,0
2022,Fred Johnson,46951,TB,T,T,2,2,1,1,60.0,66.4,63.1,0,0,0,0,100.0,100.0,100.0,0,0
2022,Jackson Barton,46978,LV,T,T,1,1,1,0,60.0,60.9,,0,0,0,0,100.0,100.0,100.0,0,0
2022,Zach Thomas,43641,LA,G,G,1,1,0,1,60.0,,60.0,0,0,0,0,100.0,,,0,0
2022,Larnel Coleman,44146,CAR,T,T,1,1,1,0,60.0,70.0,,0,0,0,0,100.0,100.0,100.0,0,0
2022,Matt Waletzko,87430,DAL,T,T,1,1,0,1,60.0,,60.0,0,0,0,0,100.0,,,0,0
2022,Justin Murray,11022,BUF,T,T,1,1,0,1,60.0,,63.6,0,0,0,0,100.0,,,0,0
2022,Joe Haeg,10789,CLE,T,T,1,1,1,0,60.0,62.1,,0,0,0,0,100.0,100.0,100.0,0,0
2022,Wes Martin,46087,WAS,G,G,1,1,1,0,60.0,70.0,,0,0,0,0,100.0,100.0,100.0,0,0
2023,Creed Humphrey,59996,KC,C,C,21,1380,923,457,81.4,74.3,84.1,18,4,4,10,100.0,100.0,98.7,6,0
2023,Penei Sewell,81788,DET,T,T,20,1379,794,583,93.0,79.2,95.1,25,1,6,18,99.9,99.7,98.3,6,0
2023,Trey Smith,62960,KC,G,G,21,1374,912,462,74.6,68.1,76.2,43,2,5,36,100.0,100.0,97.4,11,2
2023,Jawaan Taylor,41665,KC,T,T,21,1364,909,454,49.8,64.6,42.6,59,5,12,42,99.9,99.9,96.2,24,3
2023,O'Cyrus Torrence,102821,BUF,G,G,19,1307,775,532,54.9,48.2,58.1,46,3,4,39,100.0,100.0,96.6,6,1
2023,Spencer Brown,42296,BUF,T,T,19,1304,774,530,70.1,66.5,73.3,42,5,5,32,100.0,100.0,96.8,9,1
2023,Connor McGovern,41714,BUF,G,G,19,1278,774,504,55.4,73.8,44.5,28,2,4,22,100.0,100.0,97.9,4,1
2023,Terence Steele,39461,DAL,T,T,18,1273,809,464,52.3,48.9,56.5,56,8,14,34,100.0,100.0,95.8,7,1
2023,Mitch Morse,9482,BUF,C,C,19,1272,773,499,63.9,72.5,61.5,30,1,2,27,100.0,100.0,97.9,5,1
2023,Dion Dawkins,11818,BUF,T,T,19,1264,769,495,74.9,77.4,66.9,37,2,7,28,100.0,100.0,97.3,9,3
2023,Graham Glasgow,10729,DET,G,G,19,1262,735,527,74.9,54.8,82.1,46,3,8,35,100.0,100.0,96.5,5,0
2023,Wyatt Teller,46131,CLE,G,G,17,1254,759,495,72.8,67.3,74.0,31,7,4,20,100.0,100.0,97.3,6,2
2023,Colton McKivitz,29314,SF,T,T,20,1245,696,549,65.2,58.3,66.3,59,9,6,44,100.0,100.0,94.8,2,1
2023,John Simpson,41715,BAL,G,G,19,1242,720,522,56.3,59.2,57.2,31,1,7,23,100.0,100.0,97.6,13,1
2023,Taylor Decker,10650,DET,T,T,18,1243,719,523,81.1,79.4,73.9,44,8,9,27,99.9,99.9,96.2,8,0
2023,Cody Mauch,66637,TB,G,G,19,1236,779,457,43.9,52.1,37.6,57,8,7,42,100.0,100.0,95.5,5,1
2023,Robert Hainsey,59980,TB,C,C,19,1236,779,457,50.2,57.3,50.3,33,5,2,26,100.0,100.0,97.4,9,1
2023,Luke Goedeke,77548,TB,T,T,19,1236,779,457,73.4,72.5,70.0,44,6,5,33,100.0,100.0,96.6,12,3
2023,Tristan Wirfs,64818,TB,T,T,19,1233,777,456,83.1,85.5,73.8,24,5,6,13,100.0,100.0,98.0,6,0
2023,Jake Brendel,11117,SF,C,C,20,1229,694,535,66.3,45.3,72.6,33,2,5,26,100.0,100.0,97.3,1,0
2023,Shaq Mason,9564,HOU,G,G,19,1221,767,454,65.6,64.7,65.8,36,3,1,32,100.0,100.0,97.3,8,0
2023,Joe Thuney,10712,KC,G,G,19,1212,809,403,74.9,84.5,65.8,35,2,6,27,100.0,100.0,97.6,2,0
2023,Josh Myers,59992,GB,C,C,19,1212,724,488,54.7,55.7,53.2,28,5,3,20,100.0,100.0,97.6,6,2
2023,Steve Avila,77319,LA,G,G,18,1205,726,479,60.5,65.0,56.0,34,2,7,25,100.0,100.0,97.3,2,0
2023,Jordan Mailata,66916,PHI,T,T,18,1206,719,483,84.8,84.5,83.9,46,3,2,41,99.7,99.4,96.4,9,1
2023,Frank Ragnow,39137,DET,C,C,18,1190,697,493,88.8,70.3,91.3,23,1,6,16,100.0,100.0,98.2,4,0
2023,Coleman Shelton,39316,LA,C,C,18,1171,712,459,66.1,49.2,74.6,36,2,12,22,100.0,100.0,97.1,6,1
2023,Jason Kelce,6343,PHI,C,C,18,1165,698,467,78.6,68.5,84.3,15,1,1,13,100.0,100.0,98.8,6,0
2023,Luke Fortner,42028,JAX,C,C,17,1163,749,414,44.3,54.9,40.0,28,4,3,21,100.0,100.0,97.7,5,0
2023,Zach Tom,55443,GB,T,T,19,1162,700,462,79.1,72.3,81.2,37,2,2,33,100.0,100.0,97.1,4,1
2023,Rashawn Slater,59971,LAC,T,T,17,1154,762,392,76.6,84.7,59.5,38,3,7,28,100.0,100.0,97.1,8,1
2023,Erik McCoy,37347,NO,C,C,17,1152,675,477,79.4,59.3,89.4,26,4,2,20,100.0,100.0,97.7,8,1
2023,Ikem Ekwonu,98286,CAR,T,T,17,1148,730,418,67.4,62.3,77.0,44,11,9,24,100.0,100.0,96.0,12,2
2023,Bradley Bozeman,27934,CAR,C,C,17,1148,730,418,62.2,48.9,67.5,32,8,5,19,100.0,100.0,97.1,5,0
2023,Taylor Moton,11819,CAR,T,T,17,1148,730,418,74.6,78.1,65.6,41,1,0,40,100.0,100.0,96.9,4,0
2023,Jamaree Salyer,81656,LAC,G,G,17,1144,754,390,54.2,61.2,49.4,41,8,8,25,100.0,100.0,96.6,3,0
2023,Quenton Nelson,12954,IND,G,G,17,1141,686,455,70.8,80.3,63.4,21,1,3,17,100.0,100.0,98.3,6,0
2023,Mason Cole,45547,PIT,C,C,18,1135,649,486,53.2,32.4,63.3,37,2,6,29,100.0,100.0,96.8,4,0
2023,Paris Johnson Jr.,129749,ARI,T,T,17,1130,685,445,60.1,64.2,55.1,42,8,8,26,100.0,100.0,96.1,11,4
2023,Matthew Bergeron,99658,ATL,G,G,17,1127,632,495,59.1,57.1,59.6,33,6,8,19,100.0,100.0,96.7,4,0
2023,Darnell Wright,98480,CHI,T,T,17,1127,646,481,62.4,61.4,66.0,51,7,3,41,100.0,100.0,95.3,11,1
2023,Will Fries,41530,IND,G,G,17,1125,677,448,61.2,65.4,59.7,30,4,4,22,100.0,100.0,97.3,9,1
2023,Tyler Biadasz,41178,DAL,C,C,17,1123,728,395,69.2,64.6,68.3,27,3,4,20,100.0,100.0,97.8,4,1
2023,Hjalte Froholdt,44959,ARI,C,C,17,1123,679,444,64.1,61.1,67.4,23,3,4,16,100.0,100.0,97.9,8,0
2023,Trey Pipkins III,91462,LAC,T,T,17,1116,736,379,62.8,67.3,50.3,49,9,8,32,99.9,99.9,95.8,7,2
2023,Anton Harrison,122929,JAX,T,T,17,1112,701,411,53.0,60.7,45.8,27,5,2,20,100.0,100.0,97.6,7,1
2023,Will Hernandez,46180,ARI,G,G,17,1109,671,438,66.2,70.2,60.6,29,4,6,19,100.0,100.0,97.3,1,0
2023,Joel Bitonio,8670,CLE,G,G,16,1107,665,442,67.9,71.0,60.9,35,3,4,28,100.0,100.0,97.0,4,1
2023,Isaac Seumalo,10713,PIT,G,G,18,1104,631,473,73.9,66.4,73.1,28,0,5,23,100.0,100.0,97.6,1,0
2023,Sam Cosmi,60114,WAS,G,G,17,1103,777,326,80.6,74.0,80.9,31,1,4,26,100.0,100.0,97.8,4,0
2023,Landon Dickerson,41712,PHI,G,G,17,1102,668,434,69.4,76.9,66.9,38,5,5,28,100.0,100.0,96.6,9,2
2023,Kevin Zeitler,7032,BAL,G,G,17,1101,650,451,71.6,82.3,62.4,21,3,1,17,100.0,100.0,98.0,4,1
2023,Laken Tomlinson,9461,NYJ,G,G,17,1099,733,366,55.0,60.6,49.6,51,7,10,34,100.0,100.0,95.8,3,0
2023,Jonah Williams,41651,CIN,T,T,17,1087,730,357,58.5,57.9,54.0,41,8,10,23,100.0,100.0,96.5,5,2
2023,Cordell Volson,30614,CIN,G,G,17,1087,730,357,58.3,46.7,64.0,38,5,6,27,100.0,100.0,96.9,3,1
2023,Brandon Scherff,9438,JAX,G,G,17,1079,710,369,67.3,78.7,61.1,15,2,2,11,100.0,100.0,98.7,5,0
2023,Ted Karras,10855,CIN,C,C,17,1075,725,350,67.4,69.6,64.2,21,6,3,12,100.0,100.0,98.0,1,0
2023,Garett Bolles,11775,DEN,T,T,17,1073,649,424,75.9,83.8,64.3,32,3,2,27,100.0,100.0,97.1,8,0
2023,Lloyd Cushenberry III,41924,DEN,C,C,17,1070,647,423,73.2,76.4,72.4,14,1,4,9,100.0,100.0,98.8,5,0
2023,Ethan Pocic,11813,CLE,C,C,16,1070,635,435,70.7,72.9,68.0,19,1,2,16,100.0,100.0,98.3,6,1
2023,Ben Powers,41482,DEN,G,G,17,1068,649,419,61.5,62.1,59.7,31,4,2,25,100.0,100.0,97.1,3,0
2023,Chris Lindstrom,46692,ATL,G,G,16,1066,606,460,87.6,78.6,87.5,15,3,2,10,100.0,100.0,98.4,7,2
2023,Alex Cappa,66578,CIN,G,G,17,1066,716,350,64.9,58.6,67.3,35,4,7,24,100.0,100.0,97.1,4,0
2023,Jake Matthews,8641,ATL,T,T,17,1061,596,465,71.2,80.1,60.2,27,5,5,17,100.0,100.0,97.2,6,1
2023,Orlando Brown Jr.,46227,CIN,T,T,17,1058,714,344,66.1,66.6,57.1,59,7,7,45,100.0,100.0,95.1,3,0
2023,Cesar Ruiz,59857,NO,G,G,16,1050,603,447,51.2,58.3,46.3,27,5,2,20,100.0,100.0,97.3,2,0
2023,Austin Jackson,60816,MIA,T,T,17,1050,639,411,66.9,62.3,69.5,26,5,4,17,100.0,100.0,97.5,9,2
2023,David Andrews,9948,NE,C,C,17,1050,649,401,71.2,51.2,78.0,30,6,2,22,100.0,100.0,97.1,1,1
2023,Aaron Brewer,46014,TEN,C,C,17,1050,622,428,71.6,52.5,78.7,34,6,7,21,100.0,100.0,96.5,5,0
2023,Tyler Linderbaum,82291,BAL,C,C,17,1043,610,433,78.5,78.3,78.6,18,0,3,15,100.0,100.0,98.4,5,0
2023,Aaron Banks,59983,SF,G,G,17,1042,597,445,52.8,50.2,55.8,36,0,8,28,100.0,100.0,96.8,8,2
2023,Dylan Parham,60953,LV,G,G,17,1042,633,409,60.4,61.8,57.6,26,1,5,20,100.0,100.0,97.8,5,0
2023,Lane Johnson,7786,PHI,T,T,17,1038,616,422,80.1,80.0,75.8,35,3,2,30,100.0,100.0,96.8,4,0
2023,Quinn Meinerz,112915,DEN,G,G,17,1038,634,404,83.7,67.8,88.7,23,2,5,16,100.0,100.0,97.9,4,0
2023,Donovan Smith,9467,KC,T,T,16,1037,688,349,57.8,62.2,48.0,53,3,9,41,100.0,100.0,95.6,10,4
